Suburb,State,AvgRating,ServiceCount,AboveAverage
MUNDUBBERA,QLD,4.0,2,True
MUNGINDI,NSW,5.0,1,True
MUNNO PARA,SA,4.333333333333333,3,True
MUNNO PARA WEST,SA,4.2,5,True
MUNSTER,WA,4.0,1,True
MURARRIE,QLD,4.0,4,True
MURCHISON,VIC,4.0,2,True
MURDOCH,WA,3.5,3,False
MURGON,QLD,3.3333333333333335,3,False
MURRABIT,VIC,,1,False
MURRAY BRIDGE,SA,4.153846153846154,14,True
MURRIN BRIDGE,NSW,5.0,1,True
MURRUMBA DOWNS,QLD,4.5,6,True
MURRUMBATEMAN,NSW,4.0,3,True
MURRUMBEENA,VIC,4.375,8,True
MURRUMBURRAH,NSW,4.0,1,True
MURTOA,VIC,4.0,2,True
MURWILLUMBAH,NSW,4.0,7,True
MUSGRAVE HILL,QLD,4.0,1,True
MUSWELLBROOK,NSW,4.428571428571429,8,True
MYAREE,WA,3.6666666666666665,3,False
MYLOR,SA,3.0,1,False
MYRNIONG,VIC,3.0,1,False
MYRRHEE,VIC,,1,False
MYRTLE BANK,SA,4.0,2,True
MYRTLEFORD,VIC,4.0,2,True
MYSTERTON,QLD,5.0,1,True
Macquarie Park,NSW,,1,False
Maroubra,NSW,,1,False
Melonba,NSW,,1,False
Moora,WA,,1,False
Moree,NSW,,1,False
NABIAC,NSW,4.333333333333333,3,True
NAGAMBIE,VIC,3.0,4,False
NAILSWORTH,SA,3.5,2,False
NAIRNE,SA,4.333333333333333,3,True
NAKARA,NT,4.0,2,True
NAMBOUR,QLD,4.2,10,True
NAMBUCCA HEADS,NSW,4.0,5,True
NANA GLEN,NSW,5.0,1,True
NANANGO,QLD,4.333333333333333,3,True
NANGILOC,VIC,4.0,2,True
NANGWARRY,SA,4.0,1,True
NANNUP,WA,3.0,1,False
NAPOLEONS,VIC,,2,False
NAPPERBY,SA,4.0,1,True
NAPRANUM,QLD,3.0,2,False
NAR NAR GOON,VIC,4.0,4,True
NARACOORTE,SA,4.2,5,True
NARANGBA,QLD,4.111111111111111,9,True
NARANGBA VALLEY,QLD,4.0,1,True
NARARA,NSW,4.0,5,True
NARELLAN,NSW,4.2,11,True
NARELLAN VALE,NSW,4.0,5,True
NAREMBEEN,WA,4.0,1,True
NAREMBURN,NSW,4.75,4,True
NAROOMA,NSW,4.666666666666667,3,True
NARRABEEN,NSW,4.166666666666667,6,True
NARRABRI,NSW,4.375,8,True
NARRABUNDAH,ACT,4.0,5,True
NARRANDERA,NSW,3.3333333333333335,3,False
NARRAWEENA,NSW,4.333333333333333,6,True
NARRE WARREN,VIC,4.25,24,True
NARRE WARREN EAST,VIC,5.0,1,True
NARRE WARREN NORTH,VIC,4.0,10,True
NARRE WARREN SOUTH,VIC,4.333333333333333,16,True
NARROGIN,WA,4.0,1,True
NARROMINE,NSW,4.0,2,True
NARWEE,NSW,4.0,9,True
NASHDALE,NSW,,1,False
NATHALIA,VIC,4.0,3,True
NATHAN,QLD,4.0,2,True
NATIMUK,VIC,5.0,1,True
NEBO,QLD,4.0,1,True
NEDLANDS,WA,4.444444444444445,9,True
NEERIM SOUTH,VIC,4.0,2,True
NELLY BAY,QLD,4.0,1,True
NELSON BAY,NSW,4.2,5,True
NELSONS PLAINS,NSW,4.0,1,True
NEMINGHA,NSW,4.0,1,True
NERANG,QLD,3.9285714285714284,15,False
NERRINA,VIC,3.0,1,False
NETLEY,SA,5.0,1,True
NEUTRAL BAY,NSW,4.0,5,True
NEW FARM,QLD,4.0,3,True
NEW GISBORNE,VIC,4.2,5,True
NEW LAMBTON,NSW,4.142857142857143,7,True
NEW LAMBTON HEIGHTS,NSW,4.5,2,True
NEW NORFOLK,TAS,4.0,3,True
NEW PORT,SA,5.0,2,True
NEW TOWN,TAS,3.75,4,False
NEWBOROUGH,VIC,4.0,5,True
NEWCASTLE,NSW,4.0,6,True
NEWCASTLE WEST,NSW,4.0,3,True
NEWCOMB,VIC,3.8,5,False
NEWHAM,VIC,4.0,1,True
NEWHAVEN,VIC,4.0,2,True
NEWINGTON,NSW,3.6666666666666665,3,False
NEWINGTON,VIC,4.0,1,True
NEWMAN,WA,3.5,2,False
NEWMARKET,QLD,4.166666666666667,6,True
NEWNHAM,TAS,4.25,4,True
NEWPORT,NSW,3.0,2,False
NEWPORT,QLD,4.0,1,True
NEWPORT,VIC,4.222222222222222,9,True
NEWPORT BEACH,NSW,4.0,1,True
NEWSTEAD,TAS,4.0,8,True
NEWSTEAD,VIC,3.0,1,False
NEWTON,SA,4.0,5,True
NEWTOWN,NSW,4.6,10,True
NEWTOWN,QLD,4.0,3,True
NEWTOWN,VIC,4.352941176470588,17,True
NGUIU,NT,4.0,1,True
NGUKURR,NT,3.5,2,False
NGUNNAWAL,ACT,4.25,4,True
NHILL,VIC,4.0,2,True
NHULUNBUY,NT,4.666666666666667,3,True
NIAGARA PARK,NSW,4.0,3,True
NICHOLLS,ACT,4.166666666666667,8,True
NICHOLSON,VIC,,1,False
NIDDRIE,VIC,4.0,2,True
NIGHTCLIFF,NT,4.125,9,True
NILMA,VIC,4.0,1,True
NIMBIN,NSW,5.0,2,True
NIMMITABEL,NSW,3.0,1,False
NINGI,QLD,4.0,2,True
NIRIMBA,QLD,4.0,1,True
NIRIMBA FIELDS,NSW,,1,False
NOARLUNGA,SA,4.0,1,True
NOARLUNGA CENTRE,SA,4.0,1,True
NOARLUNGA DOWNS,SA,4.0,3,True
NOBLE PARK,VIC,4.0,16,True
NOBLE PARK NORTH,VIC,4.0,4,True
NOLLAMARA,WA,4.0,5,True
NOOSAVILLE,QLD,4.0,7,True
NORANDA,WA,3.6666666666666665,3,False
NORAVILLE,NSW,4.0,2,True
NORDS WHARF,NSW,4.0,2,True
NORLANE,VIC,4.2,6,True
NORMAN GARDENS,QLD,,1,False
NORMAN PARK,QLD,4.5,4,True
NORMANHURST,NSW,4.333333333333333,4,True
NORMANTON,QLD,3.5,2,False
NORTH ADELAIDE,SA,3.75,5,False
NORTH ALBURY,NSW,4.0,3,True
NORTH ARM,QLD,4.0,1,True
NORTH BALGOWLAH,NSW,4.0,1,True
NORTH BATEMANS BAY,NSW,4.0,1,True
NORTH BEACH,WA,4.0,2,True
NORTH BENDIGO,VIC,4.0,4,True
NORTH BOAMBEE VALLEY,NSW,4.0,2,True
NORTH BONDI,NSW,4.0,2,True
NORTH BOOVAL,QLD,4.5,2,True
NORTH BRIGHTON,SA,4.0,2,True
NORTH BUDERIM,QLD,4.0,1,True
NORTH CAIRNS,QLD,4.0,1,True
NORTH COOGEE,WA,3.0,1,False
NORTH CURL CURL,NSW,4.0,1,True
NORTH EPPING,NSW,4.0,1,True
NORTH FREMANTLE,WA,4.0,2,True
NORTH GEELONG,VIC,,2,False
NORTH GOSFORD,NSW,4.0,1,True
NORTH HAVEN,SA,4.0,3,True
NORTH HOBART,TAS,4.5,5,True
NORTH IPSWICH,QLD,3.6,5,False
NORTH KELLYVILLE,NSW,4.25,5,True
NORTH LAKES,QLD,4.230769230769231,13,True
NORTH MACKAY,QLD,3.7,10,False
NORTH MANLY,NSW,4.0,2,True
NORTH MELBOURNE,VIC,4.625,10,True
NORTH NARRABEEN,NSW,4.0,3,True
NORTH NOWRA,NSW,5.0,1,True
NORTH PARRAMATTA,NSW,4.2,15,True
NORTH PERTH,WA,4.333333333333333,7,True
NORTH RICHMOND,NSW,4.0,5,True
NORTH ROCKHAMPTON,QLD,4.2105263157894735,19,True
NORTH ROCKS,NSW,4.0,6,True
NORTH ROTHBURY,NSW,4.0,1,True
NORTH RYDE,NSW,4.333333333333333,18,True
NORTH SHORE,QLD,4.0,1,True
NORTH STRATHFIELD,NSW,4.0,6,True
NORTH SYDNEY,NSW,4.285714285714286,15,True
NORTH TAMBORINE,QLD,4.666666666666667,3,True
NORTH TAMWORTH,NSW,5.0,1,True
NORTH TOOWOOMBA,QLD,3.5,2,False
NORTH TURRAMURRA,NSW,4.0,3,True
NORTH WARD,QLD,4.2,5,True
NORTH WARRANDYTE,VIC,5.0,1,True
NORTH WILLOUGHBY,NSW,,1,False
NORTH WOLLONGONG,NSW,5.0,1,True
NORTH WYONG,NSW,4.0,1,True
NORTHAM,WA,4.0,2,True
NORTHAMPTON,WA,3.0,1,False
NORTHBRIDGE,NSW,4.166666666666667,6,True
NORTHBRIDGE,WA,4.0,1,True
NORTHCLIFFE,WA,4.0,1,True
NORTHCOTE,VIC,4.333333333333333,12,True
NORTHFIELD,SA,4.333333333333333,3,True
NORTHGATE,QLD,4.333333333333333,3,True
NORTHGATE,SA,4.0,2,True
NORTHMEAD,NSW,3.857142857142857,7,False
NORTHWARD,QLD,3.0,1,False
NORTON SUMMIT,SA,3.0,1,False
NORWEST,NSW,4.0,2,True
NORWOOD,SA,4.571428571428571,7,True
NORWOOD,TAS,3.5,2,False
NOTTING HILL,VIC,4.333333333333333,4,True
NOVAR GARDENS,SA,4.5,2,True
NOWRA,NSW,4.214285714285714,15,True
NOWRA EAST,NSW,3.0,1,False
NOWRA HILL,NSW,4.0,1,True
NULKABA,NSW,4.0,5,True
NULLAWARRE,VIC,4.0,2,True
NUMBULWAR,NT,2.0,1,False
NUMURKAH,VIC,4.333333333333333,4,True
NUNAWADING,VIC,4.222222222222222,9,True
NUNDAH,QLD,4.333333333333333,6,True
NUNDLE,NSW,4.0,2,True
NURIOOTPA,SA,4.166666666666667,6,True
NYAH WEST,VIC,5.0,1,True
NYMBOIDA,NSW,,1,False
NYNGAN,NSW,3.5,2,False
NYORA,VIC,4.0,1,True
North Sydney,NSW,,1,False
O'CONNOR,ACT,4.2,5,True
O'CONNOR,WA,4.0,1,True
O'HALLORAN HILL,SA,4.5,2,True
O'SULLIVAN BEACH,SA,3.75,4,False
OAK FLATS,NSW,4.4,6,True
OAK PARK,VIC,4.0,6,True
OAKBANK,SA,5.0,2,True
OAKDALE,NSW,4.0,1,True
OAKDOWNS,TAS,4.0,1,True
OAKEY,QLD,3.75,4,False
OAKHURST,NSW,4.25,4,True
OAKLANDS PARK,SA,4.0,2,True
OAKLEIGH,VIC,4.375,9,True
OAKLEIGH EAST,VIC,4.0,5,True
OAKLEIGH SOUTH,VIC,4.125,9,True
OAKVILLE,NSW,4.0,5,True
OATLANDS,NSW,4.333333333333333,3,True
OATLANDS,TAS,4.0,1,True
OATLEY,NSW,4.375,8,True
OBERON,NSW,4.0,2,True
OCEAN GROVE,VIC,4.3,10,True
OCEAN REEF,WA,3.6666666666666665,6,False
OCEAN SHORES,NSW,4.25,4,True
OFFICER,VIC,4.2105263157894735,24,True
OLD BAR,NSW,4.333333333333333,3,True
OLD EROWAL BAY,NSW,4.0,1,True
OLD GUILDFORD,NSW,4.0,4,True
OLD NOARLUNGA,SA,3.0,1,False
OLD REYNELLA,SA,4.0,2,True
OLD TOONGABBIE,NSW,4.5,3,True
ONE MILE,QLD,4.0,1,True
ONE TREE HILL,SA,4.5,2,True
ONSLOW,WA,4.0,1,True
OONOONBA,QLD,4.0,2,True
OORALEA,QLD,4.0,1,True
ORAN PARK,NSW,3.875,8,False
ORANA,WA,4.0,1,True
ORANGE,NSW,4.029411764705882,35,True
ORBOST,VIC,5.0,1,True
ORCHARD HILLS,NSW,4.166666666666667,6,True
ORIENT POINT,NSW,4.0,1,True
ORMEAU,QLD,4.0,13,True
ORMEAU HILLS,QLD,4.0,1,True
ORMISTON,QLD,4.333333333333333,6,True
ORMOND,VIC,4.111111111111111,9,True
ORROROO,SA,5.0,1,True
ORRVALE,VIC,4.0,1,True
OSBORNE,SA,4.0,1,True
OSBORNE PARK,WA,4.166666666666667,7,True
OTTOWAY,SA,4.0,2,True
OURIMBAH,NSW,4.5,4,True
OUYEN,VIC,4.0,1,True
OXENFORD,QLD,4.142857142857143,7,True
OXFORD FALLS,NSW,4.0,2,True
OXLEY,ACT,5.0,1,True
OXLEY,QLD,4.5,7,True
OXLEY,VIC,4.0,1,True
OXLEY PARK,NSW,4.0,3,True
OXLEY VALE,NSW,,1,False
OYSTER BAY,NSW,4.25,4,True
PACIFIC PALMS,NSW,4.0,1,True
PACIFIC PARADISE,QLD,4.0,3,True
PACIFIC PINES,QLD,4.142857142857143,8,True
PADBURY,WA,4.125,8,True
PADDINGTON,NSW,4.111111111111111,9,True
PADDINGTON,QLD,4.25,4,True
PADSTOW,NSW,4.083333333333333,12,True
PADTHAWAY,SA,4.0,1,True
PAGE,ACT,4.0,1,True
PAGEWOOD,NSW,4.4,5,True
PAKENHAM,VIC,4.176470588235294,36,True
PALLARA,QLD,3.6666666666666665,4,False
PALM BEACH,NSW,4.0,1,True
PALM BEACH,QLD,4.5,4,True
PALM ISLAND,QLD,3.5,2,False
PALMERS ISLAND,NSW,4.0,1,True
PALMERSTON,ACT,5.0,2,True
PALMERSTON,NT,4.0,1,True
PALMVIEW,QLD,4.0,1,True
PALMWOODS,QLD,4.25,4,True
PALMYRA,WA,4.0,4,True
PAMBULA,NSW,4.333333333333333,3,True
PANANIA,NSW,4.3,11,True
PANNAWONICA,WA,,1,False
PANORAMA,SA,5.0,1,True
PANTON HILL,VIC,4.0,2,True
PAPUNYA COMMUNITY,NT,4.0,1,True
PARA HILLS,SA,4.0,6,True
PARA HILLS WEST,SA,4.5,4,True
PARA VISTA,SA,4.333333333333333,6,True
PARABURDOO,WA,4.0,1,True
PARACOMBE,SA,4.0,1,True
PARADISE,SA,4.625,8,True
PARADISE POINT,QLD,5.0,1,True
PARAFIELD GARDENS,SA,4.285714285714286,9,True
PARAFIELD GDNS,SA,4.0,1,True
PARALOWIE,SA,3.7777777777777777,9,False
PARAP,NT,3.5,4,False
PARK AVENUE,QLD,4.5,2,True
PARK GROVE,TAS,5.0,1,True
PARK HOLME,SA,4.0,2,True
PARK ORCHARDS,VIC,4.25,4,True
PARK RIDGE,QLD,3.75,12,False
PARKDALE,VIC,4.4,5,True
PARKERVILLE,WA,4.0,1,True
PARKES,ACT,5.0,1,True
PARKES,NSW,4.0,7,True
PARKHOLME,SA,5.0,1,True
PARKHURST,QLD,4.0,3,True
PARKINSON,QLD,4.0,2,True
PARKLEA,NSW,4.0,1,True
PARKSIDE,SA,4.333333333333333,3,True
PARKVILLE,VIC,4.666666666666667,6,True
PARKWOOD,QLD,4.0,2,True
PARKWOOD,WA,4.0,2,True
PARMELIA,WA,3.6,5,False
PARNDANA,SA,5.0,2,True
PARRAMATTA,NSW,3.9444444444444446,20,False
PARRAMATTA EAST,NSW,4.0,1,True
PARRAMATTA PARK,QLD,3.3333333333333335,3,False
PARRAMATTA WEST,NSW,4.0,1,True
PARREARRA,QLD,4.0,1,True
PASADENA,SA,3.5,3,False
PASCOE VALE,VIC,4.2,14,True
PASCOE VALE SOUTH,VIC,4.571428571428571,7,True
PATERSON,NSW,4.5,2,True
PATTERSON LAKES,VIC,4.0,2,True
PAYNEHAM,SA,4.0,2,True
PAYNEHAM SOUTH,SA,4.0,1,True
PAYNESVILLE,VIC,4.0,2,True
PEACHESTER,QLD,4.0,1,True
PEAK CROSSING,QLD,4.0,2,True
PEAK HILL,NSW,4.0,1,True
PEAKHURST,NSW,4.25,12,True
PEAKHURST SOUTH,NSW,4.0,1,True
PEARCE,ACT,4.333333333333333,3,True
PEARCEDALE,VIC,4.0,3,True
PEARSALL,WA,4.0,2,True
PEGS CREEK,WA,3.5,2,False
PELICAN,NSW,4.0,1,True
PELICAN WATERS,QLD,4.0,3,True
PELICAN WATERS ,QLD,5.0,1,True
PEMBERTON,WA,3.0,1,False
PEMULWUY,NSW,4.333333333333333,3,True
PENDLE HILL,NSW,4.111111111111111,10,True
PENFIELD,SA,5.0,1,True
PENGUIN,TAS,3.5,2,False
PENNANT HILLS,NSW,4.285714285714286,7,True
PENNESHAW,SA,4.0,2,True
PENNINGTON,SA,4.666666666666667,4,True
PENOLA,SA,4.666666666666667,3,True
PENRITH,NSW,4.0,30,True
PENSHURST,NSW,4.25,8,True
PENSHURST,VIC,4.0,1,True
PEPPERMINT GROVE,WA,4.0,1,True
PEREGIAN BEACH,QLD,4.333333333333333,3,True
PEREGIAN BREEZE,QLD,4.0,1,True
PEREGIAN SPRINGS,QLD,4.166666666666667,6,True
PEREGIAN SPRINGS ,QLD,4.0,1,True
PERENJORI,WA,4.0,1,True
PERTH,TAS,3.0,1,False
PERTH,WA,3.7142857142857144,9,False
PERTH AIRPORT,WA,4.0,1,True
PETERBOROUGH,SA,5.0,1,True
PETERSHAM,NSW,4.2,5,True
PETRIE,QLD,4.142857142857143,8,True
PETRIE TERRACE,QLD,4.0,1,True
PHILLIP,ACT,4.6,5,True
PHILLIP BAY,NSW,4.0,1,True
PIALBA,QLD,4.0,3,True
PIARA WATERS,WA,3.857142857142857,9,False
PICNIC POINT,NSW,4.333333333333333,3,True
PICTON,NSW,4.125,10,True
PIMLICO,QLD,4.0,3,True
PIMPAMA,QLD,3.888888888888889,19,False
PINJARRA,WA,3.5,2,False
PINNAROO,SA,3.5,2,False
PIPALYATJARA,SA,5.0,1,True
PITT TOWN,NSW,4.0,3,True
PITTSWORTH,QLD,4.0,3,True
PLAINLAND,QLD,3.0,1,False
PLEASANT HILLS,NSW,4.0,1,True
PLUMPTON,NSW,4.0,7,True
PLUMPTON,VIC,,1,False
PLYMPTON,SA,3.857142857142857,7,False
POINT CLARE,NSW,4.0,2,True
POINT COOK,VIC,4.2631578947368425,44,True
POINT LONSDALE,VIC,4.0,1,True
POINT PEARCE,SA,5.0,1,True
POMONA,QLD,4.25,4,True
POMONAL,VIC,4.0,1,True
POONCARIE,NSW,4.0,1,True
POONINDIE,SA,5.0,1,True
POORAKA,SA,4.4,6,True
POOWONG,VIC,4.5,2,True
PORMPURAAW,QLD,3.5,2,False
PORT ADELAIDE,SA,3.25,4,False
PORT AUGUSTA,SA,4.142857142857143,7,True
PORT AUGUSTA WEST,SA,3.5,2,False
PORT BROUGHTON,SA,5.0,1,True
PORT DENISON,WA,3.0,1,False
PORT DOUGLAS,QLD,4.0,4,True
PORT ELLIOT,SA,4.0,2,True
PORT FAIRY,VIC,4.0,2,True
PORT HEDLAND,WA,3.3333333333333335,3,False
PORT KEMBLA,NSW,4.5,4,True
PORT KENNEDY,WA,3.6666666666666665,9,False
PORT LINCOLN,SA,4.2727272727272725,11,True
PORT MACQUARIE,NSW,4.32,26,True
PORT MELBOURNE,VIC,4.571428571428571,7,True
PORT NOARLUNGA,SA,4.0,2,True
PORT NOARLUNGA SOUTH,SA,4.5,2,True
PORT PIRIE,SA,4.428571428571429,7,True
PORT PIRIE SOUTH,SA,3.0,1,False
PORT SORELL,TAS,4.0,1,True
PORT WAKEFIELD,SA,4.0,1,True
PORTARLINGTON,VIC,4.5,2,True
PORTLAND,NSW,3.5,2,False
PORTLAND,VIC,4.5,6,True
PORTLAND NORTH,VIC,,1,False
POTTS HILL,NSW,4.0,1,True
POTTSVILLE,NSW,4.0,4,True
POTTSVILLE BEACH,NSW,4.5,2,True
PRAHRAN,VIC,4.666666666666667,3,True
PRAIRIEWOOD,NSW,4.0,3,True
PRESTON,VIC,4.0,30,True
PRESTON WEST,VIC,4.5,2,True
PRESTONS,NSW,4.142857142857143,15,True
PRETTY BEACH,NSW,5.0,1,True
PRIMBEE,NSW,4.5,2,True
PROSERPINE,QLD,4.166666666666667,6,True
PROSPECT,NSW,4.0,2,True
PROSPECT,SA,4.357142857142857,14,True
PROSPECT VALE,TAS,5.0,1,True
PROSTON,QLD,,1,False
PUCKAPUNYAL,VIC,4.0,2,True
PULLENVALE,QLD,4.5,2,True
PUNCHBOWL,NSW,3.9545454545454546,22,False
PURFLEET,NSW,3.0,1,False
PURNIM WEST,VIC,5.0,1,True
PUTNEY,NSW,4.0,3,True
PYALONG,VIC,4.5,2,True
PYMBLE,NSW,4.454545454545454,11,True
PYRAMID HILL,VIC,4.0,1,True
PYRMONT,NSW,3.75,4,False
Parafield Gardens,SA,,1,False
QUAIRADING,WA,3.0,1,False
QUAKERS HILL,NSW,4.3478260869565215,23,True
QUARRY HILL,VIC,4.0,1,True
QUEANBEYAN,NSW,4.25,13,True
QUEANBEYAN EAST,NSW,3.0,2,False
QUEANBEYAN WEST,NSW,3.5,2,False
QUEENS PARK,NSW,5.0,1,True
QUEENS PARK,WA,3.6666666666666665,3,False
QUEENSCLIFF,VIC,4.5,2,True
QUEENSTOWN,SA,4.0,3,True
QUEENSTOWN,TAS,3.0,1,False
QUILPIE,QLD,4.0,1,True
QUINNS ROCKS,WA,3.4,6,False
QUIRINDI,NSW,4.0,3,True
QUORN,SA,4.0,2,True
RAAF RICHMOND,NSW,3.0,1,False
RABY,NSW,4.25,4,True
RACEVIEW,QLD,4.0,9,True
RAILWAY ESTATE,QLD,4.0,1,True
RAINBOW,VIC,4.0,1,True
RAINBOW BEACH,QLD,,1,False
RAINWORTH,QLD,4.0,1,True
RAMINGINING,NT,4.0,1,True
RAMSGATE,NSW,4.0,1,True
RANDWICK,NSW,4.2272727272727275,22,True
RANGEVILLE,QLD,,1,False
RANKIN PARK,NSW,4.0,1,True
RAPID CREEK,NT,,1,False
RASMUSSEN,QLD,4.0,5,True
RATHMINES,NSW,3.5,2,False
RAUKKAN,SA,3.0,1,False
RAVENHALL,VIC,3.6666666666666665,3,False
RAVENSHOE,QLD,4.0,1,True
RAVENSTHORPE,WA,3.0,1,False
RAVENSWOOD,TAS,5.0,1,True
RAVENSWOOD,WA,4.0,1,True
RAYMOND TERRACE,NSW,4.181818181818182,11,True
RED CLIFFS,VIC,4.0,4,True
RED HILL,ACT,4.0,9,True
RED HILL,QLD,5.5,2,True
RED HILL,VIC,4.666666666666667,3,True
REDAN,VIC,4.0,2,True
REDBANK,QLD,4.0,3,True
REDBANK PLAINS,QLD,4.0,18,True
REDCLIFFE,QLD,4.0,4,True
REDCLIFFE,WA,4.5,2,True
REDFERN,NSW,4.142857142857143,7,True
REDHEAD,NSW,4.333333333333333,3,True
REDLAND BAY,QLD,3.857142857142857,9,False
REDLYNCH,QLD,3.6666666666666665,7,False
REDWOOD PARK,SA,4.666666666666667,4,True
REEDY CREEK,QLD,3.75,8,False
REGENTS PARK,NSW,4.0,4,True
REGENTS PARK,QLD,4.0,5,True
REGENTVILLE,NSW,4.0,4,True
REID,ACT,4.333333333333333,3,True
RENDELSHAM,SA,3.0,1,False
RENMARK,SA,4.6,6,True
RENMARK NORTH,SA,4.0,1,True
RENOWN PARK,SA,4.0,1,True
RENWICK,NSW,4.0,1,True
RESEARCH,VIC,4.6,5,True
RESERVOIR,VIC,4.1,25,True
RESERVOIR NORTH,VIC,4.0,1,True
REVESBY,NSW,4.076923076923077,17,True
REYNELLA,SA,4.666666666666667,6,True
REYNELLA EAST,SA,4.0,2,True
RHODES,NSW,3.8333333333333335,6,False
RIANA,TAS,,1,False
RICHARDSON,ACT,3.25,4,False
RICHLANDS,QLD,3.75,4,False
RICHMOND,NSW,4.0,7,True
RICHMOND,QLD,4.0,2,True
RICHMOND,SA,4.0,1,True
RICHMOND,TAS,4.0,2,True
RICHMOND,VIC,4.294117647058823,18,True
RICHMOND HILL,NSW,5.0,1,True
RICHMOND HILL,QLD,3.0,1,False
RICHMOND NORTH,VIC,4.0,1,True
RIDDELLS CREEK,VIC,4.666666666666667,3,True
RIDGEHAVEN,SA,4.333333333333333,3,True
RIDGEWOOD,WA,4.0,1,True
RINGWOOD,VIC,4.3125,16,True
RINGWOOD EAST,VIC,4.363636363636363,11,True
RINGWOOD NORTH,VIC,4.5,6,True
RIPLEY,QLD,5.0,3,True
RIPLEY VALLEY,QLD,4.0,1,True
RIPPLEBROOK,VIC,,1,False
RIVERHILLS,QLD,4.0,2,True
RIVERSIDE,TAS,3.6666666666666665,5,False
RIVERSIDE GARDENS,QLD,5.0,1,True
RIVERSTONE,NSW,4.0,11,True
RIVERTON,SA,5.0,1,True
RIVERTON,WA,3.6666666666666665,6,False
RIVERVALE,WA,3.3333333333333335,4,False
RIVERVIEW,NSW,5.0,1,True
RIVERVIEW,QLD,3.5,3,False
RIVERWOOD,NSW,4.0,11,True
RIVETT,ACT,4.5,3,True
ROADVALE,QLD,4.0,1,True
ROBE,SA,5.0,1,True
ROBERTSON,NSW,4.5,2,True
ROBERTSON,QLD,4.0,2,True
ROBIN HILL,NSW,4.0,1,True
ROBINA,QLD,4.166666666666667,13,True
ROBINVALE,VIC,3.3333333333333335,3,False
ROCHEDALE,QLD,3.857142857142857,7,False
ROCHEDALE SOUTH,QLD,3.8,7,False
ROCHESTER,VIC,4.0,3,True
ROCKBANK,VIC,4.0,3,True
ROCKDALE,NSW,4.25,9,True
ROCKHAMPTON,QLD,4.3,10,True
ROCKHAMPTON CITY,QLD,4.0,1,True
ROCKINGHAM,WA,4.0,9,True
ROCKY HALL,NSW,5.0,1,True
ROCKY POINT,QLD,,1,False
ROEBOURNE,WA,4.0,1,True
ROKEBY,TAS,3.5,2,False
ROKEWOOD,VIC,4.0,2,True
ROLEYSTONE,WA,4.0,2,True
ROLLESTON,QLD,4.0,1,True
ROMA,QLD,4.0,6,True
ROMSEY,VIC,3.75,5,False
ROOTY HILL,NSW,4.0,7,True
ROPES CROSSING,NSW,3.6666666666666665,3,False
ROSALIE,QLD,5.0,1,True
ROSANNA,VIC,4.090909090909091,11,True
ROSE BAY,NSW,4.230769230769231,13,True
ROSE PARK,SA,4.0,4,True
ROSEBANK,NSW,5.0,1,True
ROSEBERY,NSW,4.1,11,True
ROSEBERY,NT,4.0,3,True
ROSEBUD,VIC,4.222222222222222,11,True
ROSEBUD WEST,VIC,4.0,1,True
ROSEDALE,QLD,4.0,1,True
ROSEDALE,VIC,4.0,2,True
ROSEHILL,NSW,4.0,8,True
ROSELANDS,NSW,4.285714285714286,7,True
ROSEMEADOW,NSW,4.0,5,True
ROSENTHAL HEIGHTS,QLD,4.0,1,True
ROSETTA,TAS,3.0,1,False
ROSEVILLE,NSW,4.0,9,True
ROSEVILLE CHASE,NSW,5.0,1,True
ROSEWOOD,QLD,4.25,4,True
ROSEWORTHY,SA,3.0,3,False
ROSS CREEK,VIC,,1,False
ROSSMORE,NSW,4.5,2,True
ROSSMOYNE,WA,4.0,1,True
ROSTREVOR,SA,4.5,2,True
ROTHWELL,QLD,4.2,5,True
ROUND CORNER,NSW,4.0,1,True
ROUSE HILL,NSW,4.083333333333333,13,True
ROWVILLE,VIC,4.2272727272727275,24,True
ROXBURGH PARK,VIC,3.75,14,False
ROXBY DOWNS,SA,4.0,2,True
ROYAL PARK,SA,4.25,4,True
ROZELLE,NSW,4.0,5,True
RUNAWAY BAY,QLD,4.25,4,True
RUNCORN,QLD,4.0,5,True
RUPANYUP,VIC,4.0,1,True
RURAL VIEW,QLD,4.166666666666667,7,True
RUSE,NSW,4.0,7,True
RUSHCUTTERS BAY,NSW,5.0,1,True
RUSHWORTH,VIC,3.0,1,False
RUSSELL HILL,ACT,5.0,1,True
RUSSELL ISLAND,QLD,4.0,1,True
RUSSELL LEA,NSW,4.5,2,True
RUSSELL VALE,NSW,4.5,2,True
RUTHERFORD,NSW,4.1,10,True
RUTHERGLEN,VIC,4.0,2,True
RYDALMERE,NSW,4.285714285714286,7,True
RYDE,NSW,4.0588235294117645,20,True
RYE,VIC,4.5,2,True
RYLSTONE,NSW,,1,False
SADADEEN,NT,4.0,1,True
SADDLEWORTH,SA,4.0,2,True
SADLEIR,NSW,5.0,1,True
SADLIERS CROSSING,QLD,4.333333333333333,4,True
SAFETY BAY,WA,3.5,2,False
SAIBAI ISLAND,QLD,4.0,1,True
SAILORS GULLY,VIC,3.0,1,False
SALAMANDER BAY,NSW,4.2,5,True
SALE,VIC,4.363636363636363,13,True
SALISBURY,QLD,3.857142857142857,7,False
SALISBURY,SA,3.857142857142857,7,False
SALISBURY DOWNS,SA,4.4,6,True
SALISBURY EAST,SA,4.0,5,True
